I,0.4400,0.3250,0.1000,0.4165,0.1850,0.0865,0.1100
I,0.4250,0.3250,0.1000,0.3980,0.1185,0.0645,0.0945
I,0.6100,0.4750,0.1700,1.0385,0.4435,0.2410,0.3200
F,0.5400,0.3850,0.1400,0.7655,0.3265,0.1160,0.2365
M,0.5100,0.3950,0.1450,0.6185,0.2160,0.1385,0.2400
M,0.3500,0.2650,0.0900,0.2265,0.0995,0.0575,0.0650
F,0.6600,0.5250,0.1800,1.5965,0.7765,0.3970,0.3605
F,0.5150,0.4000,0.1250,0.6150,0.2865,0.1230,0.1765
F,0.6300,0.5150,0.1600,1.3360,0.5530,0.3205,0.3500
I,0.2650,0.2000,0.0650,0.0975,0.0400,0.0205,0.0280
I,0.5150,0.4000,0.1400,0.7165,0.3495,0.1595,0.1785
F,0.6600,0.5000,0.1750,1.3275,0.5560,0.2805,0.4085
F,0.6950,0.5300,0.2000,2.0475,0.7500,0.4195,0.6095
M,0.5450,0.4500,0.1500,0.9780,0.3365,0.1905,0.3000
M,0.5350,0.4050,0.1850,0.8345,0.3175,0.1725,0.2900
M,0.5600,0.4150,0.1300,0.7615,0.3695,0.1700,0.1955
F,0.5300,0.4150,0.1500,0.7775,0.2370,0.1415,0.3300
M,0.5800,0.4300,0.1250,0.9115,0.4460,0.2075,0.1210
M,0.6300,0.5250,0.1950,1.3135,0.4935,0.2565,0.4650
I,0.1900,0.1450,0.0400,0.0380,0.0165,0.0065,0.0150
M,0.4250,0.3250,0.1200,0.3755,0.1420,0.1065,0.1050
I,0.5650,0.4300,0.1250,0.6545,0.2815,0.1390,0.2100
M,0.4450,0.3500,0.1150,0.3615,0.1565,0.0695,0.1170
F,0.5050,0.3900,0.1600,0.6440,0.2475,0.2025,0.1635
M,0.7350,0.5900,0.2050,2.0870,0.9090,0.4740,0.6250
M,0.5200,0.4250,0.1550,0.7735,0.2970,0.1230,0.2550
I,0.3200,0.2550,0.1000,0.1755,0.0730,0.0415,0.0650
I,0.5600,0.4350,0.1350,0.7200,0.3290,0.1030,0.2510
M,0.4500,0.3450,0.1050,0.4115,0.1800,0.1125,0.1350
F,0.6350,0.5250,0.1800,1.3695,0.6340,0.3180,0.3630
I,0.5000,0.3650,0.1250,0.5280,0.2290,0.1030,0.1645
I,0.2150,0.1550,0.0600,0.0525,0.0210,0.0165,0.0150
F,0.5350,0.4500,0.1350,0.8075,0.3220,0.1810,0.2500
M,0.5800,0.4500,0.1400,1.0130,0.3800,0.2160,0.3600
F,0.5750,0.4650,0.1400,0.9580,0.4420,0.1815,0.2705
I,0.4900,0.3750,0.1250,0.5445,0.2790,0.1150,0.1300
F,0.6900,0.5500,0.1800,1.6590,0.8715,0.2655,0.4395
F,0.5750,0.4600,0.1650,1.0650,0.4985,0.2145,0.2815
I,0.4850,0.4150,0.1400,0.5705,0.2500,0.1340,0.1850
I,0.5750,0.4550,0.1550,0.8725,0.3490,0.2095,0.2850
F,0.3750,0.2950,0.1100,0.3005,0.1255,0.0575,0.1035
F,0.5800,0.4350,0.1550,0.8785,0.4250,0.1685,0.2425
F,0.7550,0.5750,0.2000,2.0730,1.0135,0.4655,0.4800
I,0.4150,0.3150,0.1050,0.3300,0.1405,0.0705,0.0950
F,0.6050,0.4900,0.1500,1.1345,0.4305,0.2525,0.3500
I,0.3900,0.3000,0.1000,0.2665,0.1105,0.0590,0.0840
M,0.5650,0.4650,0.1750,0.9950,0.3895,0.1830,0.3700
I,0.3550,0.2800,0.1100,0.2235,0.0815,0.0525,0.0800
F,0.5050,0.3950,0.1450,0.6515,0.2695,0.1530,0.2050
M,0.6300,0.5100,0.1700,1.1885,0.4915,0.3065,0.3480
I,0.4350,0.3200,0.0800,0.3325,0.1485,0.0635,0.1050
M,0.6250,0.5000,0.1300,1.0820,0.5785,0.2045,0.2500
F,0.5750,0.4500,0.1700,1.0475,0.3775,0.1705,0.3850
M,0.5250,0.4250,0.1200,0.7020,0.3335,0.1465,0.2200
F,0.6750,0.5250,0.1700,1.8095,0.7840,0.3910,0.4550
I,0.3750,0.2850,0.0800,0.2260,0.0975,0.0400,0.0725
I,0.3700,0.2750,0.1400,0.2215,0.0970,0.0455,0.0615
M,0.5950,0.4800,0.1850,1.1785,0.5260,0.2975,0.3140
I,0.4500,0.3450,0.1350,0.4430,0.1975,0.0875,0.1175
M,0.5650,0.4400,0.1750,0.9025,0.3100,0.1930,0.3250
M,0.6250,0.4950,0.1550,1.1770,0.5055,0.2780,0.3450
F,0.6200,0.5000,0.1750,1.1460,0.4770,0.2300,0.3900
I,0.3250,0.2500,0.0800,0.1735,0.0765,0.0345,0.0490
M,0.5050,0.3900,0.1150,0.5585,0.2575,0.1190,0.1535
I,0.3300,0.2250,0.0750,0.1870,0.0945,0.0395,0.0425
F,0.7050,0.5300,0.1700,1.5640,0.6120,0.3940,0.4400
M,0.5050,0.3850,0.1300,0.6435,0.3135,0.1490,0.1515
F,0.6550,0.5150,0.1700,1.5270,0.8485,0.2635,0.3310
I,0.4800,0.3900,0.1450,0.5825,0.2315,0.1210,0.2550
F,0.6200,0.4800,0.2300,1.0935,0.4030,0.2450,0.3550
I,0.3500,0.2600,0.0950,0.2110,0.0860,0.0560,0.0680
I,0.3500,0.2600,0.0850,0.1740,0.0705,0.0345,0.0600
I,0.4750,0.3750,0.1100,0.4940,0.2110,0.1090,0.1545
I,0.5800,0.4700,0.1500,0.9070,0.4440,0.1855,0.2445
F,0.5850,0.4550,0.1650,0.9980,0.3450,0.2495,0.3150
M,0.6000,0.4750,0.1750,1.1100,0.5105,0.2560,0.2850
I,0.5500,0.4450,0.1100,0.7935,0.3780,0.1420,0.2600
M,0.2900,0.2300,0.0750,0.1165,0.0430,0.0255,0.0400
M,0.3850,0.2850,0.1050,0.2905,0.1215,0.0685,0.0875
I,0.6600,0.5250,0.1800,1.6935,0.6025,0.4005,0.4200
F,0.6300,0.4950,0.1900,1.1655,0.5360,0.2115,0.1625
F,0.5700,0.4500,0.1700,1.0980,0.4140,0.1870,0.4050
I,0.4500,0.3600,0.1300,0.4780,0.1910,0.1270,0.1370
M,0.7400,0.5800,0.2050,2.3810,0.8155,0.4695,0.4880
F,0.6350,0.4950,0.1950,1.2970,0.5560,0.2985,0.3700
M,0.5750,0.4700,0.1500,1.1415,0.4515,0.2040,0.4000
F,0.6550,0.5450,0.1850,1.7590,0.6865,0.3130,0.5470
I,0.3300,0.2500,0.0750,0.1405,0.0560,0.0350,0.0500
I,0.5350,0.4200,0.1450,0.9260,0.3980,0.1965,0.2500
M,0.6250,0.4700,0.1700,1.1665,0.4605,0.2565,0.3945
F,0.6150,0.5250,0.1550,1.0385,0.4270,0.2315,0.3450
M,0.5600,0.4550,0.1650,0.8600,0.4015,0.1695,0.2450
F,0.6550,0.5000,0.1400,1.1705,0.5405,0.3175,0.2850
F,0.6250,0.5000,0.1600,1.2170,0.5725,0.2070,0.3550
F,0.6600,0.5050,0.1900,1.4045,0.6255,0.3375,0.3745
M,0.6500,0.5250,0.1750,1.4715,0.6750,0.3150,0.3990
M,0.7200,0.5450,0.1950,1.7475,0.8215,0.3830,0.4705
I,0.2950,0.2150,0.0750,0.1160,0.0370,0.0295,0.0400
M,0.6700,0.5400,0.1750,1.4820,0.7390,0.2925,0.3650
F,0.5900,0.4550,0.1550,1.0660,0.3820,0.2275,0.4150
I,0.3900,0.3100,0.0850,0.3440,0.1810,0.0695,0.0790
M,0.6850,0.5300,0.1700,1.5600,0.6470,0.3830,0.4650
M,0.3850,0.3050,0.0900,0.2775,0.1090,0.0515,0.1000
M,0.4900,0.3800,0.1400,0.6385,0.2305,0.1420,0.1950
M,0.5450,0.4250,0.1350,0.8445,0.3730,0.2100,0.2350
F,0.5950,0.4600,0.1550,1.0455,0.4565,0.2400,0.3085
F,0.6700,0.5150,0.1700,1.4265,0.6605,0.3395,0.3700
M,0.6500,0.5200,0.1700,1.3655,0.6155,0.2885,0.3600
I,0.5500,0.4050,0.1500,0.6755,0.3015,0.1465,0.2100
M,0.4600,0.3400,0.1350,0.4950,0.1655,0.1170,0.1850
F,0.4600,0.3800,0.1300,0.6390,0.3000,0.1525,0.1600
F,0.6450,0.5250,0.1900,1.4635,0.6615,0.3435,0.4350
F,0.6800,0.5500,0.1750,1.7980,0.8150,0.3925,0.4550
F,0.5000,0.3800,0.1400,0.6355,0.2770,0.1430,0.1785
I,0.2350,0.1750,0.0800,0.0645,0.0215,0.0175,0.0215
M,0.5900,0.4600,0.1300,1.1020,0.4550,0.2055,0.3300
F,0.5950,0.4750,0.1650,1.1480,0.4440,0.2140,0.3700
M,0.4650,0.3500,0.1400,0.5755,0.2015,0.1505,0.1900
F,0.5450,0.4250,0.1250,0.7680,0.2940,0.1495,0.2600
M,0.5000,0.4000,0.1450,0.6025,0.2160,0.1380,0.2100
F,0.6100,0.4850,0.1650,1.0870,0.4255,0.2320,0.3800
F,0.4550,0.3500,0.1400,0.5185,0.2210,0.1265,0.1350
M,0.5250,0.4000,0.1300,0.6220,0.2655,0.1470,0.1840
F,0.5700,0.4400,0.1900,1.0180,0.4470,0.2070,0.2650
M,0.6450,0.4850,0.1550,1.4890,0.5915,0.3120,0.3800
F,0.5800,0.4500,0.2350,1.0710,0.3000,0.2060,0.3950
F,0.5000,0.3950,0.1400,0.7155,0.3165,0.1760,0.2400
I,0.4600,0.3500,0.1000,0.4710,0.2520,0.0770,0.1230
M,0.5850,0.5100,0.1600,1.2180,0.6390,0.2410,0.3000
I,0.4500,0.3500,0.1450,0.5250,0.2085,0.1000,0.1655
F,0.5850,0.4600,0.1700,1.0835,0.3745,0.3260,0.3250
I,0.4000,0.3150,0.0900,0.3300,0.1510,0.0680,0.0800
F,0.6050,0.4800,0.1500,1.0790,0.4505,0.2835,0.2930
M,0.6700,0.5200,0.1750,1.4755,0.6275,0.3790,0.3740
F,0.5400,0.4750,0.1550,1.2170,0.5305,0.3075,0.3400
F,0.5800,0.4750,0.1650,1.0385,0.4140,0.2600,0.3050
M,0.3350,0.2650,0.1050,0.2220,0.0935,0.0560,0.0750
M,0.4600,0.3800,0.1350,0.4820,0.2070,0.1225,0.1450
M,0.6150,0.4800,0.1850,1.2205,0.4985,0.3150,0.3300
I,0.4950,0.3900,0.1250,0.6655,0.2840,0.1620,0.2000
M,0.5900,0.4050,0.1500,0.8530,0.3260,0.2615,0.2450
I,0.4350,0.3350,0.1100,0.3340,0.1355,0.0775,0.0965
F,0.5050,0.3750,0.1150,0.5895,0.2635,0.1200,0.1670
M,0.4650,0.4050,0.1350,0.7775,0.4360,0.1715,0.1455
M,0.5950,0.4700,0.1650,1.1080,0.4915,0.2325,0.3345
F,0.5800,0.4550,0.1600,0.9215,0.3120,0.1960,0.3000
I,0.5700,0.4250,0.1400,0.7655,0.3310,0.1400,0.2400
F,0.4850,0.4000,0.1550,0.7310,0.2360,0.1830,0.2550
F,0.6350,0.5050,0.1650,1.2510,0.5770,0.2270,0.3825
I,0.4000,0.2950,0.0950,0.2520,0.1105,0.0575,0.0660
I,0.4650,0.3700,0.1150,0.5340,0.2610,0.0980,0.1430
F,0.6200,0.5000,0.1750,1.1860,0.4985,0.3015,0.3500
M,0.5600,0.4400,0.1300,0.8255,0.2425,0.2020,0.2850
M,0.5550,0.4400,0.1500,1.0920,0.4160,0.2120,0.4405
I,0.3100,0.2300,0.0700,0.1245,0.0505,0.0265,0.0380
M,0.5150,0.4100,0.1400,0.7355,0.3065,0.1370,0.2000
F,0.4700,0.3600,0.1450,0.5370,0.1725,0.1375,0.1950
M,0.6700,0.5400,0.1950,1.2170,0.5320,0.2735,0.3315
I,0.2000,0.1550,0.0400,0.0435,0.0155,0.0090,0.0070
I,0.4900,0.3700,0.1100,0.5380,0.2710,0.1035,0.1390
M,0.6950,0.5800,0.2000,1.8995,0.6750,0.4780,0.5295
F,0.6100,0.4900,0.1700,1.1370,0.4605,0.2825,0.3440
M,0.5600,0.4400,0.1400,0.9710,0.4430,0.2045,0.2650
M,0.6950,0.5500,0.1950,1.6645,0.7270,0.3600,0.4450
M,0.6050,0.4700,0.1600,1.1735,0.4975,0.2405,0.3450
F,0.5850,0.4600,0.1700,0.9325,0.3650,0.2710,0.2900
M,0.6050,0.4450,0.1400,0.9820,0.4295,0.2085,0.2950
M,0.4400,0.3500,0.1400,0.4510,0.1710,0.0705,0.1840
I,0.4150,0.3150,0.1000,0.3645,0.1765,0.0795,0.0950
F,0.5400,0.4200,0.1400,0.8035,0.3800,0.1805,0.2100
I,0.4100,0.3050,0.0900,0.3535,0.1570,0.0745,0.1000
F,0.6200,0.4700,0.2250,1.1150,0.3780,0.2145,0.3600
F,0.5650,0.4500,0.1350,0.9885,0.3870,0.1495,0.3100
F,0.6400,0.5000,0.1650,1.1635,0.5540,0.2390,0.3200
M,0.5650,0.4450,0.1400,0.8360,0.4060,0.1605,0.2245
I,0.3250,0.2400,0.0750,0.1870,0.0825,0.0445,0.0500
I,0.2400,0.1750,0.0550,0.0705,0.0250,0.0140,0.0210
F,0.6200,0.5050,0.1600,1.3725,0.6285,0.2750,0.3685
F,0.6050,0.4750,0.1450,1.0185,0.4695,0.2250,0.2700
F,0.6550,0.5300,0.1900,1.4280,0.4930,0.3180,0.5650
F,0.6450,0.5100,0.1550,1.1290,0.5015,0.2400,0.3420
I,0.5200,0.3900,0.1400,0.7325,0.2415,0.1440,0.2600
M,0.6300,0.4900,0.1500,1.1955,0.5845,0.2570,0.3000
M,0.6400,0.4950,0.1700,1.1390,0.5395,0.2820,0.2850
F,0.4750,0.3750,0.1500,0.5590,0.1955,0.1215,0.1945
I,0.3850,0.3000,0.1000,0.2895,0.1215,0.0630,0.0900
F,0.5900,0.4650,0.1500,0.9970,0.3920,0.2460,0.3400
F,0.5600,0.4300,0.1450,0.8980,0.3895,0.2325,0.2450
F,0.3700,0.2750,0.0800,0.2270,0.0930,0.0625,0.0700
M,0.6100,0.4700,0.1550,1.0325,0.4970,0.2175,0.2785
M,0.4950,0.3800,0.1350,0.6295,0.2630,0.1425,0.2150
M,0.6100,0.4750,0.1500,1.1420,0.6200,0.2370,0.2450
I,0.5200,0.4100,0.1400,0.6990,0.3395,0.1290,0.1945
I,0.3600,0.2700,0.0850,0.1960,0.0905,0.0340,0.0530
M,0.5050,0.4000,0.1350,0.7230,0.3770,0.1490,0.1780
F,0.6500,0.5050,0.1750,1.2075,0.5105,0.2620,0.3900
M,0.5900,0.4750,0.1450,1.0530,0.4415,0.2620,0.3250
M,0.5950,0.4700,0.1750,0.9910,0.3820,0.2395,0.5000
F,0.5600,0.4550,0.1900,0.7140,0.2830,0.1290,0.2750
I,0.3950,0.2900,0.0950,0.3040,0.1270,0.0840,0.0770
M,0.5400,0.4050,0.1550,0.9715,0.3225,0.1940,0.2900
F,0.5950,0.4950,0.1850,1.2850,0.4160,0.2240,0.4850
M,0.5800,0.4650,0.1750,1.0350,0.4010,0.1865,0.3850
F,0.4900,0.3800,0.1550,0.5780,0.2395,0.1255,0.1800
M,0.6150,0.4950,0.2000,1.3040,0.5795,0.3115,0.3710
F,0.4800,0.3850,0.1350,0.5360,0.1895,0.1420,0.1730
I,0.4400,0.3500,0.1350,0.4350,0.1815,0.0830,0.1250
I,0.4300,0.3250,0.1000,0.3645,0.1575,0.0825,0.1050
F,0.4850,0.3650,0.1200,0.5885,0.2700,0.1310,0.1750
I,0.2700,0.1900,0.0800,0.0810,0.0265,0.0195,0.0300
I,0.5000,0.3700,0.1200,0.5445,0.2490,0.1065,0.1520
I,0.2700,0.2000,0.0700,0.1000,0.0340,0.0245,0.0350
F,0.6050,0.4950,0.1700,1.2385,0.5280,0.2465,0.3900
M,0.5750,0.4700,0.1650,0.8530,0.2920,0.1790,0.3500
F,0.5150,0.4050,0.1200,0.6460,0.2895,0.1405,0.1770
I,0.5000,0.3750,0.1200,0.5420,0.2150,0.1160,0.1700
F,0.4400,0.3500,0.1250,0.4035,0.1750,0.0630,0.1290
F,0.4400,0.3400,0.1400,0.4820,0.1860,0.1085,0.1600
I,0.4400,0.3300,0.1350,0.4095,0.1630,0.1005,0.1190
I,0.4300,0.3250,0.1100,0.3675,0.1355,0.0935,0.1200
F,0.6400,0.5050,0.1750,1.3185,0.6185,0.3020,0.3315
M,0.7150,0.5250,0.2000,1.8900,0.9500,0.4360,0.4305
F,0.4650,0.3600,0.1200,0.4765,0.1920,0.1125,0.1600
F,0.5250,0.4100,0.1350,0.7905,0.4065,0.1980,0.1770
I,0.4550,0.3700,0.1250,0.4330,0.2010,0.1265,0.1450
M,0.5100,0.4100,0.1550,1.2825,0.5690,0.2910,0.3795
M,0.3550,0.2600,0.0850,0.1905,0.0810,0.0485,0.0550
I,0.2550,0.1900,0.0700,0.0815,0.0280,0.0160,0.0310
I,0.5200,0.3950,0.1150,0.6445,0.3155,0.1245,0.1860
I,0.3800,0.2800,0.0950,0.2885,0.1650,0.0435,0.0670
F,0.6550,0.5100,0.1600,1.0920,0.3960,0.2825,0.3700
M,0.5300,0.4100,0.1400,0.6810,0.3095,0.1415,0.1835
I,0.3300,0.2550,0.0950,0.1720,0.0660,0.0255,0.0600
M,0.6300,0.5150,0.1700,1.3850,0.6355,0.2955,0.3800
I,0.3750,0.2850,0.0900,0.2570,0.1045,0.0620,0.0750
I,0.3850,0.2650,0.0800,0.2510,0.1240,0.0370,0.0700
M,0.5950,0.4600,0.1550,1.0300,0.4275,0.2070,0.3305
M,0.7450,0.5850,0.2150,2.4990,0.9265,0.4720,0.7000
M,0.4750,0.3700,0.1250,0.5370,0.2220,0.1215,0.1500
F,0.5000,0.4400,0.1550,0.7420,0.2025,0.2005,0.2115
M,0.2350,0.1700,0.0550,0.0515,0.0180,0.0105,0.0195
M,0.6100,0.4800,0.1500,1.1495,0.5640,0.2740,0.2640
M,0.5250,0.4100,0.1300,0.9900,0.3865,0.2430,0.2950
I,0.5950,0.4750,0.1550,0.9840,0.4865,0.1840,0.2755
M,0.6600,0.5150,0.2000,1.6465,0.7490,0.4220,0.4010
I,0.4650,0.3750,0.1200,0.4710,0.2220,0.1190,0.1400
I,0.3550,0.2800,0.0850,0.2905,0.0950,0.0395,0.1150
M,0.5950,0.4750,0.1400,0.9440,0.3625,0.1890,0.3150
F,0.7200,0.5650,0.1800,1.7190,0.8465,0.4070,0.3875
I,0.3350,0.2400,0.0950,0.1700,0.0620,0.0390,0.0550
M,0.5800,0.4400,0.1750,1.2255,0.5405,0.2705,0.3265
M,0.5400,0.4150,0.1450,0.7400,0.2635,0.1680,0.2450
M,0.6950,0.5500,0.2050,2.1730,1.1330,0.4665,0.4960
I,0.3900,0.3000,0.1050,0.2590,0.0955,0.0380,0.0850
I,0.4100,0.3300,0.1050,0.3350,0.1525,0.0740,0.1100
M,0.5700,0.4500,0.1550,0.9100,0.3260,0.1895,0.3550
I,0.5100,0.4000,0.1250,0.5935,0.2390,0.1300,0.2040
M,0.5900,0.4550,0.1600,1.0900,0.5000,0.2215,0.2920
M,0.6550,0.5300,0.1950,1.3880,0.5670,0.2735,0.4100
F,0.5400,0.4150,0.1750,0.8975,0.2750,0.2410,0.2750
F,0.6450,0.4900,0.1600,1.1665,0.4935,0.3155,0.2990
F,0.6250,0.4950,0.1600,1.2340,0.6335,0.1920,0.3500
M,0.6700,0.5250,0.1650,1.6085,0.6820,0.3145,0.4005
I,0.2450,0.1800,0.0650,0.0710,0.0300,0.0130,0.0215
F,0.4900,0.3700,0.1150,0.5410,0.1710,0.1175,0.1850
M,0.6850,0.5200,0.1500,1.3430,0.4635,0.2920,0.4000
F,0.5950,0.4950,0.2350,1.3660,0.5065,0.2190,0.5200
M,0.3550,0.2650,0.0850,0.2010,0.0690,0.0530,0.0695
F,0.3850,0.3050,0.1250,0.3140,0.1460,0.0555,0.0800
M,0.6250,0.5050,0.1750,1.1310,0.5425,0.2265,0.3230
F,0.5700,0.4400,0.1250,0.8650,0.3675,0.1725,0.2700
M,0.6400,0.5100,0.1700,1.3715,0.5670,0.3070,0.4090
M,0.5600,0.4500,0.1600,0.9220,0.4320,0.1780,0.2600
M,0.5000,0.4150,0.1650,0.6885,0.2490,0.1380,0.2500
M,0.6550,0.5900,0.2000,1.5455,0.6540,0.3765,0.4150
M,0.5550,0.4200,0.1450,0.8695,0.3075,0.2575,0.2500
M,0.5550,0.4500,0.1750,0.8740,0.3275,0.2020,0.3050
F,0.6100,0.4800,0.1750,1.0675,0.3910,0.2160,0.4200
M,0.2800,0.2000,0.0800,0.0915,0.0330,0.0215,0.0300
M,0.5800,0.4450,0.1500,0.9525,0.4315,0.1945,0.2870
M,0.6050,0.5000,0.1750,1.0980,0.4765,0.2320,0.3750
M,0.3200,0.2450,0.0750,0.1555,0.0585,0.0380,0.0490
F,0.4100,0.3200,0.1150,0.3870,0.1650,0.1005,0.0985
M,0.7100,0.5550,0.1950,1.9485,0.9455,0.3765,0.4950
F,0.5750,0.4500,0.1350,0.8285,0.3620,0.1655,0.2360
M,0.6300,0.5050,0.1750,1.2210,0.5550,0.2520,0.3400
I,0.4100,0.3250,0.1050,0.3610,0.1605,0.0665,0.1030
I,0.1650,0.1200,0.0500,0.0210,0.0075,0.0045,0.0140
M,0.4950,0.4000,0.1350,0.6100,0.2720,0.1435,0.1440
I,0.4000,0.3100,0.1000,0.1270,0.1060,0.0710,0.0850
M,0.5900,0.4700,0.1550,1.1735,0.6245,0.2330,0.2595
I,0.3150,0.2350,0.0800,0.1800,0.0800,0.0450,0.0470
I,0.3850,0.2950,0.0850,0.2535,0.1030,0.0575,0.0850
F,0.5350,0.4000,0.1500,0.8045,0.3345,0.2125,0.2100
F,0.6450,0.5000,0.1700,1.1845,0.4805,0.2740,0.3550
F,0.6200,0.4850,0.2200,1.5110,0.5095,0.2840,0.5100
F,0.5400,0.4200,0.1400,0.8050,0.3690,0.1725,0.2100
F,0.4500,0.3450,0.1200,0.4165,0.1655,0.0950,0.1350
F,0.6150,0.4700,0.1550,1.0840,0.5885,0.2090,0.2460
I,0.2500,0.1800,0.0600,0.0730,0.0280,0.0170,0.0225
M,0.6150,0.4700,0.1750,1.2420,0.5675,0.2870,0.3170
I,0.2000,0.1500,0.0400,0.0460,0.0210,0.0070,0.0065
M,0.4700,0.3750,0.1300,0.5230,0.2140,0.1320,0.1450
I,0.4900,0.3800,0.1200,0.5290,0.2165,0.1390,0.1550
F,0.6700,0.5200,0.1500,1.4060,0.5190,0.3480,0.3700
F,0.5300,0.4100,0.1450,0.8255,0.3750,0.2040,0.2450
F,0.6550,0.5100,0.1550,1.2895,0.5345,0.2855,0.4100
F,0.5500,0.4150,0.1800,1.1655,0.5020,0.3010,0.3110
I,0.2750,0.2050,0.0650,0.1010,0.0410,0.0210,0.0340
I,0.4350,0.3250,0.1000,0.3660,0.1740,0.0725,0.1090
I,0.4000,0.3000,0.1100,0.2985,0.1375,0.0710,0.0750
M,0.4900,0.3900,0.1500,0.5730,0.2250,0.1240,0.1700
M,0.6300,0.5050,0.2250,1.5250,0.5600,0.3335,0.4500
F,0.5050,0.3800,0.1300,0.6930,0.3910,0.1195,0.1515
I,0.4600,0.3500,0.1100,0.4675,0.2125,0.0990,0.1375
M,0.3600,0.2700,0.0900,0.2225,0.0830,0.0530,0.0750
F,0.5850,0.4700,0.1700,1.0990,0.3975,0.2325,0.3580
I,0.1500,0.1000,0.0250,0.0150,0.0045,0.0040,0.0050
I,0.5150,0.3900,0.1400,0.5555,0.2000,0.1135,0.2235
M,0.5700,0.4500,0.1550,1.1935,0.5130,0.2100,0.3430
I,0.5350,0.4200,0.1450,0.6885,0.2730,0.1515,0.2370
I,0.6550,0.5150,0.1450,1.2500,0.5265,0.2830,0.3150
I,0.5600,0.4450,0.1650,1.0285,0.4535,0.2530,0.2750
F,0.5900,0.4750,0.1600,1.1015,0.4775,0.2555,0.2950
F,0.6800,0.5500,0.2000,1.5960,0.5250,0.4075,0.5850
M,0.7350,0.5550,0.2200,2.3330,1.2395,0.3645,0.6195
M,0.5500,0.4400,0.1600,0.9910,0.3480,0.1680,0.3750
I,0.5600,0.4250,0.1400,0.9175,0.4005,0.1975,0.2600
M,0.2050,0.1550,0.0450,0.0425,0.0170,0.0055,0.0155
I,0.5950,0.4700,0.1350,0.9365,0.4340,0.1840,0.2870
M,0.6000,0.4600,0.1500,1.2470,0.5335,0.2735,0.2900
M,0.6150,0.4750,0.1900,1.4335,0.7315,0.3050,0.3285
F,0.5100,0.4000,0.1300,0.5735,0.2190,0.1365,0.1950
M,0.5300,0.4150,0.1750,0.7395,0.2610,0.1395,0.2645
M,0.7200,0.5650,0.2000,1.7870,0.7180,0.3850,0.5290
I,0.3750,0.2850,0.1000,0.2390,0.1050,0.0555,0.0700
I,0.4750,0.3350,0.1000,0.4425,0.1895,0.0860,0.1350
M,0.5900,0.4900,0.1350,1.0080,0.4220,0.2245,0.2850
M,0.5900,0.5000,0.2000,1.1870,0.4120,0.2705,0.3700
M,0.4400,0.3550,0.1250,0.4775,0.1320,0.0815,0.1900
M,0.4600,0.3600,0.1350,0.6105,0.1955,0.1070,0.2350
M,0.4500,0.3350,0.1400,0.4780,0.1865,0.1150,0.1600
M,0.6000,0.4800,0.0900,1.0500,0.4570,0.2685,0.2800
F,0.6900,0.5550,0.2050,1.8165,0.7785,0.4395,0.5150
F,0.4600,0.3750,0.1200,0.4605,0.1775,0.1100,0.1500
F,0.5900,0.4850,0.2050,1.2315,0.4525,0.2380,0.4200
F,0.7300,0.5700,0.1650,2.0165,1.0685,0.4180,0.4350
M,0.5900,0.4700,0.1450,0.9235,0.4545,0.1730,0.2540
M,0.5000,0.3800,0.1250,0.5770,0.2690,0.1265,0.1535
I,0.4400,0.3450,0.1000,0.3660,0.1220,0.0905,0.1200
M,0.6450,0.5200,0.1750,1.5610,0.7090,0.3555,0.4000
F,0.4500,0.3500,0.1450,0.5425,0.1765,0.1230,0.1750
I,0.5150,0.3850,0.1250,0.6115,0.3175,0.1265,0.1500
I,0.5050,0.3550,0.1250,0.6010,0.2500,0.1205,0.1850
I,0.3900,0.3000,0.1000,0.3085,0.1385,0.0735,0.0850
I,0.4750,0.3650,0.1200,0.5300,0.2505,0.0975,0.1625
I,0.3350,0.2600,0.0900,0.1835,0.0780,0.0240,0.0650
F,0.4700,0.3750,0.1250,0.5615,0.2520,0.1370,0.1800
I,0.3950,0.3200,0.1000,0.3075,0.1490,0.0535,0.0900
F,0.6000,0.5000,0.1700,1.1300,0.4405,0.2670,0.3350
F,0.5200,0.4100,0.1700,0.8705,0.3735,0.2190,0.2500
M,0.6050,0.4700,0.1150,1.1140,0.3925,0.2910,0.3100
F,0.5600,0.4300,0.1250,0.8025,0.3130,0.1715,0.2630
F,0.6150,0.5000,0.1650,1.1765,0.4880,0.2440,0.3450
F,0.6700,0.5400,0.2000,1.4600,0.6435,0.3280,0.4165
M,0.6250,0.4700,0.1450,1.7855,0.6750,0.2470,0.3245
I,0.4100,0.3000,0.1150,0.2595,0.0970,0.0515,0.0800
I,0.3450,0.2850,0.1000,0.2225,0.0865,0.0580,0.0750
F,0.6450,0.5000,0.1500,1.1590,0.4675,0.3355,0.3100
I,0.4100,0.3250,0.1000,0.3940,0.2080,0.0655,0.1060
M,0.3600,0.2700,0.1000,0.2170,0.0885,0.0495,0.0715
F,0.6100,0.4950,0.1850,1.1530,0.5360,0.2905,0.2450
M,0.4500,0.3350,0.1250,0.3490,0.1190,0.1055,0.1150
F,0.5250,0.4300,0.1250,0.8130,0.3315,0.1660,0.1775
M,0.5450,0.4500,0.1500,0.7805,0.3795,0.1625,0.2160
I,0.4700,0.3700,0.1100,0.5555,0.2500,0.1150,0.1630
F,0.6300,0.4750,0.1550,1.0005,0.4520,0.2520,0.2650
I,0.6700,0.4850,0.1750,1.2565,0.5355,0.3220,0.3860
